Y_column;Model;Hyperparameters;Accuracy_kfold;Precision_kfold;Recall_kfold;F1_kfold;ROC_AUC_kfold;Confusion Matrix (k-fold);Accuracy_ext;Precision_ext;Recall_ext;F1_ext;ROC_AUC_ext;Confusion Matrix (External);NOT in AD train;NOT in AD test
570;RF;{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 150};0.46153846153846156;0.46153846153846156;0.46153846153846156;0.46153846153846156;0.46153846153846156;"[[6 7]
 [7 6]]";0.8333333333333334;0.75;1.0;0.8571428571428571;1.0;"[[2 1]
 [0 3]]";[];[]
571;RF;{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 40};0.59375;0.6;0.5625;0.5806451612903225;0.59375;"[[10  6]
 [ 7  9]]";0.5;1.0;0.5;0.6666666666666666;;"[[0 0]
 [3 3]]";[];[]
572;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.5;0.5;0.5384615384615384;0.5185185185185186;0.5;"[[6 7]
 [6 7]]";0.8333333333333334;1.0;0.75;0.8571428571428571;1.0;"[[2 0]
 [1 3]]";[];[]
573;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9285714285714286;0.9090909090909091;0.9523809523809523;0.9302325581395349;0.9285714285714286;"[[19  2]
 [ 1 20]]";0.8333333333333334;0.5;1.0;0.6666666666666666;1.0;"[[4 1]
 [0 1]]";[];[]
574;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.5666666666666667;0.5714285714285714;0.5333333333333333;0.5517241379310344;0.5666666666666667;"[[9 6]
 [7 8]]";0.6666666666666666;0.5;1.0;0.6666666666666666;0.75;"[[2 2]
 [0 2]]";[];[]
575;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 150};0.6333333333333333;0.6111111111111112;0.7333333333333333;0.6666666666666666;0.6333333333333333;"[[ 8  7]
 [ 4 11]]";0.6666666666666666;1.0;0.5;0.6666666666666666;0.6875;"[[2 0]
 [2 2]]";[];[]
576;RF;{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100};0.5789473684210527;0.5652173913043478;0.6842105263157895;0.6190476190476191;0.5789473684210527;"[[ 9 10]
 [ 6 13]]";0.6666666666666666;0.5;0.5;0.5;0.5625;"[[3 1]
 [1 1]]";[];[]
577;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40};0.825;0.8823529411764706;0.75;0.8108108108108107;0.825;"[[18  2]
 [ 5 15]]";0.8333333333333334;1.0;0.8;0.888888888888889;0.9;"[[1 0]
 [1 4]]";[];[]
578;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 40};0.7941176470588235;0.8125;0.7647058823529411;0.787878787878788;0.7941176470588235;"[[14  3]
 [ 4 13]]";0.8333333333333334;0.75;1.0;0.8571428571428571;0.6666666666666667;"[[2 1]
 [0 3]]";[];[]
579;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150};0.5714285714285714;0.5625;0.6428571428571429;0.6000000000000001;0.5714285714285714;"[[7 7]
 [5 9]]";0.8333333333333334;0.75;1.0;0.8571428571428571;1.0;"[[2 1]
 [0 3]]";[];[]
580;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.7333333333333333;0.6842105263157895;0.8666666666666667;0.7647058823529413;0.7333333333333333;"[[ 9  6]
 [ 2 13]]";1.0;1.0;1.0;1.0;1.0;"[[3 0]
 [0 3]]";[];[]
581;RF;{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 40};0.7692307692307693;0.8181818181818182;0.6923076923076923;0.7500000000000001;0.7692307692307693;"[[11  2]
 [ 4  9]]";0.6666666666666666;0.75;0.75;0.75;0.5625;"[[1 1]
 [1 3]]";[];[]
582;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};0.8809523809523809;0.9444444444444444;0.8095238095238095;0.8717948717948718;0.8809523809523808;"[[20  1]
 [ 4 17]]";0.6666666666666666;1.0;0.6666666666666666;0.8;;"[[0 0]
 [2 4]]";[];[]
583;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.38461538461538464;0.36363636363636365;0.3076923076923077;0.33333333333333337;0.3846153846153847;"[[6 7]
 [9 4]]";0.5;0.5;0.3333333333333333;0.4;0.5555555555555556;"[[2 1]
 [2 1]]";[];[]
584;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.8235294117647058;0.8235294117647058;0.8235294117647058;0.8235294117647058;0.8235294117647058;"[[14  3]
 [ 3 14]]";0.6666666666666666;0.0;0.0;0.0;0.5;"[[4 0]
 [2 0]]";[];[]
585;RF;{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50};0.6388888888888888;0.6086956521739131;0.7777777777777778;0.6829268292682927;0.6388888888888888;"[[ 9  9]
 [ 4 14]]";0.5;0.5;0.3333333333333333;0.4;0.7222222222222223;"[[2 1]
 [2 1]]";[];[]
586;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50};0.46875;0.47058823529411764;0.5;0.48484848484848486;0.46875;"[[7 9]
 [8 8]]";0.6666666666666666;0.75;0.75;0.75;0.75;"[[1 1]
 [1 3]]";[];[]
587;RF;{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100};0.6875;0.7142857142857143;0.625;0.6666666666666666;0.6875;"[[12  4]
 [ 6 10]]";0.6666666666666666;0.0;0.0;0.0;0.19999999999999996;"[[4 1]
 [1 0]]";[];[]
588;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.6153846153846154;0.6153846153846154;0.6153846153846154;0.6153846153846154;0.6153846153846154;"[[8 5]
 [5 8]]";0.5;0.5;0.3333333333333333;0.4;0.5;"[[2 1]
 [2 1]]";[];[]
589;RF;{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50};0.7941176470588235;0.7777777777777778;0.8235294117647058;0.7999999999999999;0.7941176470588235;"[[13  4]
 [ 3 14]]";1.0;1.0;1.0;1.0;1.0;"[[4 0]
 [0 2]]";[];[]
590;RF;{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100};0.75;0.8;0.6666666666666666;0.7272727272727272;0.75;"[[10  2]
 [ 4  8]]";0.5;0.6666666666666666;0.5;0.5714285714285715;0.375;"[[1 1]
 [2 2]]";[];[]
591;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.42857142857142855;0.4375;0.5;0.4666666666666667;0.4285714285714285;"[[5 9]
 [7 7]]";0.5;0.6666666666666666;0.5;0.5714285714285715;0.5;"[[1 1]
 [2 2]]";[];[]
592;RF;{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};0.7142857142857143;0.75;0.6428571428571429;0.6923076923076924;0.7142857142857142;"[[11  3]
 [ 5  9]]";0.5;0.5;0.3333333333333333;0.4;0.5;"[[2 1]
 [2 1]]";[];[]
593;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50};0.6111111111111112;0.6111111111111112;0.6111111111111112;0.6111111111111112;0.6111111111111112;"[[11  7]
 [ 7 11]]";0.6666666666666666;0.0;0.0;0.0;;"[[4 2]
 [0 0]]";[];[]
594;RF;{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};0.6428571428571429;0.6428571428571429;0.6428571428571429;0.6428571428571429;0.6428571428571428;"[[9 5]
 [5 9]]";0.5;0.0;0.0;0.0;0.09999999999999998;"[[3 2]
 [1 0]]";[];[]
595;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9375;0.9375;0.9375;0.9375;0.9375;"[[15  1]
 [ 1 15]]";0.5;0.25;1.0;0.4;0.8;"[[2 3]
 [0 1]]";[];[]
596;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.42857142857142855;0.4166666666666667;0.35714285714285715;0.3846153846153846;0.4285714285714286;"[[7 7]
 [9 5]]";0.6666666666666666;1.0;0.3333333333333333;0.5;0.888888888888889;"[[3 0]
 [2 1]]";[];[]
597;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.8666666666666667;0.8666666666666667;0.8666666666666667;0.8666666666666667;0.8666666666666667;"[[13  2]
 [ 2 13]]";1.0;1.0;1.0;1.0;1.0;"[[3 0]
 [0 3]]";[];[]
598;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150};0.42857142857142855;0.42857142857142855;0.42857142857142855;0.42857142857142855;0.42857142857142855;"[[6 8]
 [8 6]]";0.5;0.5;0.3333333333333333;0.4;0.6666666666666667;"[[2 1]
 [2 1]]";[];[]
599;RF;{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 40};0.3611111111111111;0.3333333333333333;0.2777777777777778;0.303030303030303;0.3611111111111111;"[[ 8 10]
 [13  5]]";0.8333333333333334;1.0;0.6666666666666666;0.8;0.888888888888889;"[[3 0]
 [1 2]]";[];[]
600;RF;{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100};0.8529411764705882;0.8333333333333334;0.8823529411764706;0.8571428571428571;0.8529411764705882;"[[14  3]
 [ 2 15]]";0.8333333333333334;0.75;1.0;0.8571428571428571;0.6666666666666667;"[[2 1]
 [0 3]]";[];[]
601;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150};0.7666666666666667;0.75;0.8;0.7741935483870969;0.7666666666666667;"[[11  4]
 [ 3 12]]";0.6666666666666666;1.0;0.3333333333333333;0.5;0.7222222222222222;"[[3 0]
 [2 1]]";[];[]
602;RF;{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 40};0.6153846153846154;0.6;0.6923076923076923;0.6428571428571429;0.6153846153846154;"[[7 6]
 [4 9]]";0.8333333333333334;1.0;0.75;0.8571428571428571;1.0;"[[2 0]
 [1 3]]";[];[]
603;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};0.8076923076923077;0.9;0.6923076923076923;0.7826086956521738;0.8076923076923077;"[[12  1]
 [ 4  9]]";0.3333333333333333;0.0;0.0;0.0;0.3125;"[[2 2]
 [2 0]]";[];[]
604;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9583333333333334;0.0;0.0;0.0;0.5;"[[23  0]
 [ 1  0]]";0.8333333333333334;0.0;0.0;0.0;0.7;"[[5 0]
 [1 0]]";[];[]
605;RF;{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50};0.7222222222222222;0.7;0.7777777777777778;0.7368421052631577;0.7222222222222223;"[[12  6]
 [ 4 14]]";0.6666666666666666;0.6666666666666666;1.0;0.8;0.0;"[[0 2]
 [0 4]]";[];[]
606;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100};0.5;0.5;0.3333333333333333;0.4;0.5;"[[10  5]
 [10  5]]";0.16666666666666666;0.2;0.5;0.28571428571428575;0.0;"[[0 4]
 [1 1]]";[];[]
607;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.4230769230769231;0.42857142857142855;0.46153846153846156;0.4444444444444445;0.4230769230769231;"[[5 8]
 [7 6]]";0.6666666666666666;1.0;0.5;0.6666666666666666;0.875;"[[2 0]
 [2 2]]";[];[]
608;RF;{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50};0.7941176470588235;0.8125;0.7647058823529411;0.787878787878788;0.7941176470588235;"[[14  3]
 [ 4 13]]";0.8333333333333334;0.75;1.0;0.8571428571428571;1.0;"[[2 1]
 [0 3]]";[];[]
609;RF;{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};0.7368421052631579;0.6956521739130435;0.8421052631578947;0.761904761904762;0.7368421052631579;"[[12  7]
 [ 3 16]]";0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6111111111111112;"[[2 1]
 [1 2]]";[];[]
610;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.4583333333333333;0.4444444444444444;0.3333333333333333;0.380952380952381;0.45833333333333326;"[[7 5]
 [8 4]]";0.6666666666666666;1.0;0.3333333333333333;0.5;0.6666666666666666;"[[3 0]
 [2 1]]";[];[]
611;RF;{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.7631578947368421;0.8125;0.6842105263157895;0.742857142857143;0.763157894736842;"[[16  3]
 [ 6 13]]";0.8333333333333334;1.0;0.8;0.888888888888889;0.8;"[[1 0]
 [1 4]]";[];[]
612;RF;{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 40};0.7941176470588235;0.8125;0.7647058823529411;0.787878787878788;0.7941176470588235;"[[14  3]
 [ 4 13]]";0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.5;"[[2 1]
 [1 2]]";[];[]
613;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150};0.6333333333333333;0.625;0.6666666666666666;0.6451612903225806;0.6333333333333333;"[[ 9  6]
 [ 5 10]]";1.0;1.0;1.0;1.0;1.0;"[[2 0]
 [0 4]]";[];[]
614;RF;{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150};0.7647058823529411;0.7368421052631579;0.8235294117647058;0.7777777777777778;0.7647058823529411;"[[12  5]
 [ 3 14]]";0.5;0.0;0.0;0.0;0.888888888888889;"[[3 0]
 [3 0]]";[];[]
615;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100};0.7142857142857143;0.6875;0.7857142857142857;0.7333333333333334;0.7142857142857142;"[[ 9  5]
 [ 3 11]]";0.8333333333333334;1.0;0.6666666666666666;0.8;0.6666666666666666;"[[3 0]
 [1 2]]";[];[]
616;RF;{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100};0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;"[[8 6]
 [6 8]]";0.3333333333333333;0.0;0.0;0.0;0.2777777777777778;"[[2 1]
 [3 0]]";[];[]
617;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.35714285714285715;0.35714285714285715;0.35714285714285715;0.35714285714285715;0.35714285714285715;"[[5 9]
 [9 5]]";0.8333333333333334;0.6666666666666666;1.0;0.8;1.0;"[[3 1]
 [0 2]]";[];[]
618;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.32142857142857145;0.3333333333333333;0.35714285714285715;0.3448275862068965;0.3214285714285714;"[[ 4 10]
 [ 9  5]]";0.5;0.0;0.0;0.0;0.375;"[[3 1]
 [2 0]]";[];[]
